total_rx,trend,seasonality,state,total_rx_lag1,consumer_adherence_program_taccess_alazzo_klick_emails.sent_email,consumer_adheris_in_home.print,consumer_adheris_in_pharmacy.print,consumer_branded_crm.sent_email,consumer_branded_facebook.impressions,consumer_branded_website.sessions,consumer_disease_state_lighter_blue_crm.sent_email,consumer_disease_state_lighter_blue_facebook.impressions,consumer_disease_state_lighter_blue_website.sessions,consumer_display_ads.impressions,consumer_online_tv.impressions,consumer_savings_card_copay_other.claims,consumer_savings_card_copay_web.claims,consumer_savings_card_mobile.claims,consumer_sem.impressions,hcp_biopharm_clintopics_email.sent_email,hcp_biopharm_formularyfacts_email.sent_email,hcp_biopharm_patient_care_briefs_email.sent_email,hcp_biopharm_patient_care_insights_email.sent_email,hcp_biopharm_rx_peer_insights_email.sent_email,hcp_biopharm_targetads_email.sent_email,hcp_biopharm_vacantterritory_direct_mail.sent_mail,hcp_biopharm_vacantterritory_email.sent_email,hcp_branded_website.sessions,hcp_display_ads.impressions,hcp_emr_media_klick.impressions,hcp_lundbeck_iengage_remote_meeting.detail,hcp_lundbeck_sales_rep_detailing_f2f.detail,hcp_lundbeck_sales_rep_detailing_lunch_learn.detail,hcp_lundbeck_sales_rep_detailing_phone.detail,hcp_lundbeck_sales_rep_sampling_10mg.samples_10mg,hcp_lundbeck_sales_rep_sampling_5mg.samples_5mg,hcp_my_sample_closet.shipped_quantity,hcp_rep_approved_emails.sent_email,hcp_savings_card_copay_rep_delivered.claims,hcp_savings_card_copay_web.claims,hcp_savings_card_free_trial.claims,hcp_sem.impressions,hcp_speaker_programs_blitz.attendees,hcp_speaker_programs_off_site.attendees,hcp_speaker_programs_on_site.attendees,hcp_speaker_programs_virtual.attendees,hcp_takeda_iengage_remote_meeting.detail,hcp_takeda_sales_rep_detailing_direct_mail_staff.detail,hcp_takeda_sales_rep_detailing_f2f_hcp.detail,hcp_takeda_sales_rep_detailing_f2f_staff.detail,hcp_takeda_sales_rep_detailing_phone_hcp.detail,hcp_takeda_sales_rep_detailing_phone_staff.detail,hcp_takeda_sales_rep_sampling_10mg.samples_10mg,hcp_takeda_sales_rep_sampling_5mg.samples_5mg,hcp_teledetailing_call.completed_call,hcp_teledetailing_sample_fulfillment.shipped_quantity
2527.073155,39,January,OK,2635.833522,1351,73,0,1170,185725,7036,0,333560,1156,856454,312782,15,679,248,41356,1830,748,0,0,0,489,0,4,527,6809,90910,0,267,0,0,672,356,36,2,379,53,0,4228,0,0,0,0,0,0,1219,0,0,0,2948,1403,26,4
1128.234496,39,January,OR,1149.170973,228,84,416,187,69301,3942,0,194142,1376,1336647,409210,7,112,59,17335,1196,266,0,0,0,181,1,195,486,10023,27338,0,297,0,0,392,343,0,1088,85,8,0,4374,1,0,0,0,0,0,343.1,0,0,0,748,424,9,15
7390.014134,39,January,PA,7302.582142,2015,304,1357,1786,376408,21120,1,879878,4816,4358896,1147809,56,1317,421,95386,4927,1360,0,0,0,979,3,104,1574,42165,63788,0,1453,0,0,2888,1489,126,36,815,106,4,11628,3,0,0,0,0,0,2745.5,0,0,0,5613,3336,56,11
12.83832764,39,January,PR,12.784437,55,0,0,42,0,0,0,0,0,282,0,1,28,7,0,342,2,0,0,0,12,0,0,0,0,0,0,5.5,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,51.1,0,0,0,264,120,0,0
667.3413332,39,January,RI,676.506006,194,4,81,146,42036,1856,0,79284,430,372129,122411,7,100,54,7784,410,145,0,0,0,90,0,0,155,4692,9231,0,136.5,0,0,378,181,0,0,113,8,0,1289,0,0,0,0,0,0,213.7,0,0,0,560,488,1,8
3849.631845,39,January,SC,3767.065505,1875,93,570,1692,320880,6493,4,450901,1223,1269752,341029,37,866,341,37617,3087,1223,0,0,0,804,6,144,605,17765,42430,0,501,0,0,1162,496,36,12,634,58,0,5194,3,0,0,0,0,0,1523.1,0,0,0,3941,2269,30,20
290.2069,39,January,SD,324.675424,115,8,34,108,49539,931,3,79470,272,208472,66489,2,61,23,5314,350,157,0,0,0,61,0,0,53,2982,39,0,41.5,0,0,144,108,4,0,33,4,2,622,1,0,0,0,0,0,202.5,0,0,0,296,124,4,0
6662.387354,39,January,TN,6746.499268,2518,187,1854,2352,414224,14388,5,635272,2519,1796952,771839,55,1259,514,55478,4259,1706,0,0,0,968,0,8,1397,19903,18008,0,579,0,0,1676,1005,96,53,1099,111,9,9489,1,0,0,0,0,0,2556.7,0,0,0,6091,3762,42,37
15350.80931,39,January,TX,15558.72325,7195,390,4084,6616,1120677,72450,12,1828280,9322,7768432,3649465,160,3673,1452,304308,11851,4788,0,0,0,3300,188,490,4350,72492,550016,0,1453.5,0,0,3982,1954,269,51,2410,259,2,28264,5,0,0,0,0,0,6018.2,0,0,0,14631,8353,123,120
1309.386298,39,January,UT,1333.195209,397,58,362,402,42594,5489,2,115002,1276,875752,308226,14,288,93,24409,1807,652,0,0,0,334,0,0,391,9415,39298,0,227.5,0,0,576,231,19,0,157,24,0,2848,1,0,0,0,0,0,825,0,0,0,1912,1117,19,8
4792.749933,39,January,VA,4687.932683,1717,158,920,1553,337143,15305,2,570173,5122,2957901,791221,37,949,387,79643,4161,1596,0,0,0,1040,57,149,3371,30124,121663,0,823,0,0,1624,890,16,22,662,63,0,6963,5,0,0,0,0,0,1876.5,0,0,0,4148,2615,36,24
0,39,January,VI,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142.7498786,39,January,VT,137.974338,21,4,46,21,17977,494,0,45052,206,190204,38554,4,21,6,3063,138,54,0,0,0,16,2,12,54,699,1367,0,22,0,0,76,48,0,37,6,0,0,567,0,0,0,0,0,0,36.5,0,0,0,58,16,2,0
1823.133902,39,January,WA,1771.03774,397,102,625,400,106594,11876,1,280087,2331,2527479,843433,14,277,102,63803,1235,424,0,0,0,146,0,88,584,18859,36048,0,195,0,0,190,149,0,748,162,18,0,4962,1,0,0,0,0,0,669.1,0,0,0,1316,837,21,8
1707.042584,39,January,WI,1705.514936,367,18,567,350,219497,5842,0,418361,2057,1686701,448651,16,279,83,30265,1501,639,0,0,0,269,1,2,448,14257,17642,0,531,0,0,1168,424,6,26,154,12,1,4451,0,0,0,0,0,0,685.1,0,0,0,1004,566,5,0
1262.323671,39,January,WV,1295.471588,427,44,201,381,149497,2374,0,247553,597,408426,141674,6,186,51,15108,767,322,0,0,0,168,0,0,257,5095,40247,0,192.5,0,0,512,404,42,4,121,21,3,2453,0,0,0,0,0,0,532.8,0,0,0,1220,604,11,4
236.8649732,39,January,WY,263.425111,120,16,88,95,21881,509,1,43709,170,136217,39947,0,46,17,2603,198,80,0,0,0,41,0,0,78,850,395,0,5.5,0,0,20,12,9,19,30,5,0,580,0,0,0,0,0,0,130.5,0,0,0,356,156,5,4
200.52298,40,February,AK,211.1257365,35,10,77,29,31913,996,0,66043,155,664694,24018,0,20,8,6893,197,73,0,0,0,48,0,0,44,2522,5586,0,7,0,0,0,0,8,2,7,3,0,785,0,0,0,0,0,0,65.5,0,0,0,48,48,6,4
4006.78914,40,February,AL,4416.236197,2187,117,724,1487,344382,18310,2,565678,1523,4806416,266592,36,1163,344,65948,2494,1160,0,0,0,923,0,0,814,7239,50337,0,252.5,0,0,560,263,86,138,860,95,2,7702,1,0,0,0,0,0,1834.8,0,0,0,3840,2170,58,20
1278.22329,40,February,AR,1364.937579,685,48,246,459,169916,7689,1,322241,763,2327135,107300,12,303,76,28522,1239,655,0,0,0,350,3,185,434,3569,18777,0,82.5,0,0,88,28,54,0,178,21,0,4681,0,0,0,0,0,0,822.6,0,0,0,1880,1005,24,40
2102.967058,40,February,AZ,2320.74211,839,66,649,518,100517,21131,0,307424,1942,7579031,331533,20,420,183,87024,1544,720,0,0,0,364,0,0,895,16137,130890,0,251.5,0,0,556,277,34,3,304,24,5,8543,4,0,0,0,0,0,1096.8,0,0,0,1733,1144,32,16
14129.48253,40,February,CA,15218.0962,1644,0,0,1589,372103,132990,0,1552728,9633,42784982,3262243,96,2136,802,417514,7679,3463,0,0,0,2317,3,287,3885,76381,430100,0,1801.5,0,0,2976,1646,79,832,1205,148,1,27312,10,0,0,0,0,0,3860.7,0,0,0,7708,4916,262,97
1707.033352,40,February,CO,1851.123765,390,67,644,283,79149,15379,0,239659,1695,6115032,235534,12,230,105,68818,959,30,0,0,0,21,0,12,632,4563,366,0,215,0,0,344,248,19,0,166,14,0,5740,0,0,0,0,0,0,643,0,0,0,970,649,35,0
3263.879778,40,February,CT,3634.94562,584,27,412,295,98633,10958,0,229524,1394,4521188,155359,12,374,135,53230,1773,870,0,0,0,539,0,44,676,10922,169299,0,273,0,0,611,376,6,1,182,20,-1,6221,1,0,0,0,0,0,770.9,0,0,0,1802,1024,11,27
533.224062,40,February,DC,592.346435,90,0,65,49,9657,16205,0,42964,1028,2184294,111405,4,126,73,15100,291,134,0,0,0,132,0,38,895,5194,27666,0,130,0,0,132,92,4,0,47,10,0,1908,0,0,0,0,0,0,49.5,0,0,0,124,68,3,0
605.773898,40,February,DE,676.7055482,138,22,223,90,25883,2253,1,63371,274,1197486,36009,3,73,39,9303,325,155,0,0,0,79,0,0,118,1896,6680,0,122.5,0,0,120,16,12,73,53,4,0,1253,0,0,0,0,0,0,228.1,0,0,0,510,290,5,4
8691.19587,40,February,FL,9421.513716,3754,275,1528,2576,379964,85765,2,973916,5334,25970396,1038124,79,1856,752,266134,6383,3109,0,0,0,1882,11,358,3532,65358,249170,0,1146.5,0,0,2231,1399,91,269,1080,102,19,31263,7,0,0,0,0,0,2848.2,0,0,0,7503,4915,142,108
5552.003706,40,February,GA,5979.625173,2699,204,1015,1891,406154,67443,5,782899,4372,14301240,663329,46,1349,489,153923,4288,2069,0,0,0,1327,3,142,2491,25068,57045,0,481.5,0,0,777,567,57,53,873,80,0,14686,16,0,0,0,0,0,2425.9,0,0,0,5478,3392,107,31
598.29375,40,February,HI,671.6199615,81,3,51,60,15458,2517,0,70868,387,1616962,84608,0,97,22,11029,248,109,0,0,0,68,0,1,100,3154,11659,0,117.5,0,0,140,72,3,0,76,3,0,1323,0,0,0,0,0,0,149.7,0,0,0,326,218,2,0
1839.827666,40,February,IA,1956.872441,411,25,352,220,113453,6893,0,265103,1056,2645887,101777,8,252,83,30506,992,514,0,0,0,277,0,0,383,5107,49177,0,226,0,0,553,221,12,50,125,14,5,3748,3,0,3,0,0,0,750.7,0,0,0,1372,746,35,0
780.130542,40,February,ID,864.0922884,211,53,247,145,28854,4935,0,94224,540,1580969,65858,6,116,52,27301,477,213,0,0,0,99,0,0,191,3250,9147,0,85.5,0,0,304,140,4,0,56,12,0,1942,0,0,0,0,0,0,228.1,0,0,0,517,334,9,11
4657.188438,40,February,IL,4961.153678,1628,62,1695,1050,455964,60346,1,804597,5054,13567803,680792,52,1048,408,175689,3368,1561,0,0,0,980,7,168,2204,28728,138959,0,483,0,0,1092,386,24,85,744,56,8,17713,2,0,0,0,0,0,2225.1,0,0,0,4034,2601,64,20
6465.11095,40,February,IN,7012.444945,2027,168,1419,1295,250792,20274,2,557995,2286,5690921,265157,35,1068,417,92542,4514,2161,0,0,0,1570,2,155,1071,13285,36261,0,466,0,0,1104,466,90,92,583,57,0,11128,5,0,0,0,0,0,2253.8,0,0,0,4652,2923,95,20
1962.421308,40,February,KS,2021.933911,779,80,490,477,96115,7636,0,218166,794,2339920,104966,25,465,168,36025,1598,838,0,0,0,487,91,382,599,5194,9405,0,220.5,0,0,480,168,25,0,318,40,0,3865,0,0,0,0,0,0,819.6,0,0,0,1669,972,32,52
3912.40483,40,February,KY,4264.481136,1327,126,1138,917,271523,14352,3,527818,1614,3519939,210780,30,681,259,62572,2436,1182,0,0,0,593,0,0,877,7997,33835,0,349.5,0,0,691,296,101,17,465,44,2,8594,1,0,0,0,0,0,2047,0,0,0,4146,2432,72,48
4256.580168,40,February,LA,4645.474269,1931,77,702,1071,268942,16645,2,506541,1150,3747030,188076,38,971,355,59429,2686,1402,0,0,0,869,6,511,826,7371,16322,0,245.5,0,0,804,388,88,1,635,70,0,7812,0,0,0,0,0,0,1282.3,0,0,0,2266,1329,58,89
3187.049364,40,February,MA,3557.450308,388,0,0,233,146161,23493,1,362551,3107,11868257,300955,28,537,203,71219,1708,767,0,0,0,419,43,105,1384,21939,74460,0,590,0,0,940,652,12,14,242,23,0,10091,0,0,0,0,0,0,648.3,0,0,0,760,480,12,4
3421.987458,40,February,MD,3782.579121,857,64,536,582,105661,15122,1,308418,1579,5947727,272694,30,634,240,80811,2349,1076,0,0,0,672,0,17,734,13546,374939,0,316.5,0,0,396,324,26,134,312,37,0,10023,7,0,0,0,0,0,1184.7,0,0,0,2899,1920,32,16
368.973668,40,February,ME,411.1495689,75,8,104,43,47047,2441,0,131293,474,1773876,45321,3,44,17,14523,294,130,0,0,0,46,0,91,127,4568,16719,0,84,0,0,30,18,3,177,20,4,1,1526,0,0,0,0,0,0,154.3,0,0,1,208,140,12,8
8531.766436,40,February,MI,9199.543619,1511,187,2337,875,379550,29282,1,749417,3624,9095091,442140,57,939,344,115696,3514,738,0,0,0,1178,0,0,1438,17410,250338,0,860.5,0,0,1134,566,43,1006,567,62,0,12296,3,0,0,0,0,0,2410.5,0,0,0,3784,2275,108,23
1627.963026,40,February,MN,1766.172834,143,0,0,167,106053,13403,1,301888,2384,5731048,248255,11,221,86,50514,1121,580,0,0,0,293,0,15,593,14543,31292,0,70.5,0,0,576,208,0,310,92,14,3,5983,0,0,0,0,0,0,443.9,0,0,0,1396,760,28,4
4355.338928,40,February,MO,4519.454324,1545,79,870,944,208330,24970,0,466723,2335,5423891,262682,22,900,305,79035,2895,1485,0,0,0,947,1,109,1569,19766,16375,0,385,0,0,1176,432,14,7,512,67,11,8141,0,0,0,0,0,0,1485.9,0,0,0,3047,1914,69,32
2244.320726,40,February,MS,2363.524989,1177,81,530,856,284005,8023,1,419252,666,1729961,107775,21,494,192,35051,1324,670,0,0,0,318,0,0,453,3564,8162,0,183,0,0,316,160,56,31,337,39,0,5366,5,0,0,0,0,0,1130.4,0,0,0,2833,1658,37,20
341.435122,40,February,MT,358.6817431,72,13,65,42,31546,1718,0,78702,270,1030650,33660,1,41,15,10192,236,117,0,0,0,51,1,1,59,1454,17357,0,71.5,0,0,92,107,4,0,33,3,0,821,2,0,0,0,0,0,100,0,0,0,176,144,4,0
7905.99948,40,February,NC,8550.155249,3253,117,1600,2059,436712,40173,2,842678,3960,11613289,530668,59,1827,622,135671,5170,2459,0,0,0,1466,132,582,2461,23288,119052,0,728,0,0,1582,777,79,17,1190,106,0,21182,5,0,0,0,0,0,2775.4,0,0,0,5192,2853,100,52
475.751126,40,February,ND,474.6764928,144,0,0,110,26799,1697,0,64007,295,591703,27091,2,139,35,9013,377,154,0,0,0,121,0,6,82,2081,1908,0,45.5,0,0,72,8,3,89,65,5,1,1089,0,0,0,0,0,0,151,0,0,0,1056,360,7,0
1346.134814,40,February,NE,1443.832063,501,16,288,355,57896,6409,0,141246,876,1711152,84915,13,360,110,27027,951,481,0,0,0,279,0,0,405,3371,13186,0,153.5,0,0,220,88,27,4,224,27,1,3174,0,0,0,0,0,0,610,0,0,0,1574,854,24,15
741.229856,40,February,NH,784.0616842,163,32,189,84,24399,2912,0,84017,639,1741563,33166,3,98,50,14309,425,227,0,0,0,131,0,30,198,3312,13348,0,95.5,0,0,28,20,10,94,71,12,0,1793,0,0,0,0,0,0,236,0,0,0,452,304,5,0
4228.052982,40,February,NJ,4656.580478,1133,54,714,773,161591,35308,0,433256,3077,12873003,2581990,46,798,300,153599,2752,1332,0,0,0,880,10,316,1631,21114,86637,0,635.5,0,0,1428,756,51,130,419,54,0,12212,2,0,0,0,0,0,1326.2,0,0,0,2664,1764,46,64
339.643074,40,February,NM,371.76851,67,13,100,50,85477,3807,0,172029,430,1757039,91483,1,46,18,20672,276,131,0,0,0,49,0,0,159,3907,10270,0,121,0,0,284,124,0,0,18,1,0,2113,1,0,0,0,0,0,172.5,0,0,0,301,212,1,4
755.47272,40,February,NV,828.3590855,226,14,145,135,37137,8608,0,133813,820,2994850,203809,10,110,62,72096,576,247,0,0,0,123,0,0,317,4359,5138,0,180,0,0,456,244,16,1,68,8,0,4921,1,0,0,0,0,0,300.5,0,0,0,523,374,14,16
11966.53973,40,February,NY,12969.25221,2150,221,1894,1231,487838,68820,3,1137704,6979,21136321,1072592,80,1936,555,246609,5642,2623,0,0,0,1628,23,219,3124,50595,536241,0,1253.5,0,0,2581,1511,38,124,946,115,0,28140,7,0,0,0,0,0,2671.4,0,0,0,6799,3934,148,64
7668.717638,40,February,OH,8208.024179,1671,390,2137,1132,409210,46118,2,942637,4230,10944581,490884,53,1091,395,289654,5454,2774,0,0,0,1628,2,250,1518,35044,158190,0,927.5,0,0,1294,800,14,38,605,61,0,19489,1,0,0,0,0,0,2568.5,0,0,0,4304,2580,114,20
2315.767084,40,February,OK,2527.073155,1273,64,0,832,153859,13392,1,346409,1181,2736304,146005,18,651,251,67924,1529,731,0,0,0,433,1,0,542,6321,68986,0,178.5,0,0,434,247,54,0,400,50,3,5443,0,0,0,0,0,0,1129.3,0,0,0,2716,1547,42,4
998.418826,40,February,OR,1128.234496,225,53,393,109,55818,7431,0,193601,1355,4789875,192988,8,106,50,26483,901,326,0,0,0,173,0,0,900,7641,24507,0,172,0,0,220,172,0,546,75,9,0,5091,0,0,0,0,0,0,296.3,0,0,0,422,286,13,0
6905.217574,40,February,PA,7390.014134,1929,230,1302,1135,345314,41141,2,921658,4897,13415174,569033,59,1251,433,172588,3800,1633,0,0,0,938,3,202,2096,32383,52892,0,1024,0,0,1914,896,34,7,808,76,2,22969,4,0,0,0,0,0,2495.1,0,0,0,4777,2620,138,52
12.989052,40,February,PR,12.83832764,48,0,0,14,0,0,0,0,0,1860,0,1,24,11,0,227,2,0,0,0,15,0,0,0,0,0,0,3.5,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,74.8,0,0,0,316,192,1,0
606.51763,40,February,RI,667.3413332,181,3,81,73,32046,3593,0,77063,487,1437030,56021,7,95,50,14249,328,137,0,0,0,87,0,13,157,2202,11781,0,97,0,0,140,86,5,1,111,6,0,1402,0,0,0,0,0,0,168.5,0,0,0,384,244,2,0
3499.63691,40,February,SC,3849.631845,1789,83,584,1100,265471,12571,0,457317,1225,4429569,153363,29,849,345,63874,2526,1209,0,0,0,716,13,276,613,10176,44652,0,331.5,0,0,780,448,9,8,583,54,0,7892,0,0,0,0,0,0,1510.5,0,0,0,3434,2170,35,32
295.147118,40,February,SD,290.2069,101,5,37,66,38625,1752,0,80587,278,673995,31014,3,72,18,9194,288,158,0,0,0,55,0,0,71,2643,6,0,19.5,0,0,24,8,8,0,33,7,0,807,0,0,0,0,0,0,159.5,0,0,0,256,132,9,0
6170.28989,40,February,TN,6662.387354,2402,167,1768,1513,342290,27058,2,653252,2568,6079992,368438,55,1270,495,92055,3541,1676,0,0,0,923,0,4,1418,14567,17824,0,415.5,0,0,887,487,115,63,1005,101,8,12190,3,0,0,0,0,0,2488.9,0,0,0,5459,3223,66,16
14200.39727,40,February,TX,15350.80931,6694,296,3915,4657,791893,132910,7,1826968,9412,24615201,1578289,147,3568,1422,508465,9645,4674,0,0,0,3064,12,347,4970,51185,509770,0,992.5,0,0,2752,1258,151,53,2261,235,1,37293,10,0,0,0,0,0,5589.5,0,0,0,12726,7311,224,119
1223.143548,40,February,UT,1309.386298,368,49,348,284,35982,9393,1,134169,1271,2784894,135538,12,268,88,42331,1444,668,0,0,0,343,0,21,411,6705,23868,0,166,0,0,556,234,12,0,147,23,0,3687,1,0,0,0,0,0,680.2,0,0,0,1132,971,16,8
4286.372862,40,February,VA,4792.749933,1617,115,906,1068,268721,27995,0,578101,3122,9260136,411534,29,906,376,143113,3328,1540,0,0,0,995,0,91,1607,20576,144494,0,544,0,0,956,382,33,6,568,50,0,10682,3,0,0,0,0,0,1752.1,0,0,0,3347,2273,47,21
0,40,February,VI,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.392396,40,February,VT,142.7498786,22,0,44,15,17215,1072,0,48590,214,869283,17658,3,19,5,5798,103,50,0,0,0,18,0,8,57,655,1016,0,3.5,0,0,0,0,0,14,3,0,0,664,0,0,0,0,0,0,26,0,0,0,32,12,3,0
1705.347756,40,February,WA,1823.133902,394,79,596,241,80443,21619,2,280326,2135,8270057,394603,13,273,108,127455,990,411,0,0,0,132,0,1,712,13293,34372,0,123.5,0,0,52,20,0,2147,158,18,0,7449,1,0,0,0,0,0,795.1,0,0,0,1391,891,26,0
1567.169298,40,February,WI,1707.042584,338,17,483,208,174042,12207,0,409496,1981,5166862,198749,12,261,91,54532,1248,622,0,0,0,283,0,1,523,12764,17310,0,324.5,0,0,640,272,6,55,141,10,3,6059,0,0,0,0,0,0,658.3,0,0,0,876,405,11,0
1149.811478,40,February,WV,1262.323671,376,28,184,270,132006,4364,0,260908,613,1286632,73012,6,173,49,24654,647,315,0,0,0,155,0,2,250,2526,34120,0,141.5,0,0,360,168,21,2,113,13,3,3212,0,0,0,0,0,0,507.1,0,0,0,1000,439,25,5
233.825736,40,February,WY,236.8649732,106,9,76,71,18956,947,0,45824,162,479705,18985,1,44,20,4637,155,76,0,0,0,40,0,0,61,602,299,0,3,0,0,16,16,4,1,26,4,0,733,0,0,0,0,0,0,62.5,0,0,0,100,76,6,8
244.723212,41,March,AK,200.52298,44,9,63,15,21234,1080,0,125071,313,1193809,85870,0,23,6,5040,50,0,0,0,0,48,0,0,62,1575,6809,0,0,0,0,0,0,40,1,10,2,0,730,0,0,0,0,0,0,36.7,0,0,0,56,36,10,0
4707.011884,41,March,AL,4006.78914,2298,131,762,768,194841,18442,0,1053590,2898,5277606,1462963,47,1353,450,47659,607,0,0,0,0,919,0,1,1149,14442,51036,0,180,0,0,412,128,565,101,961,110,3,9006,0,0,0,0,0,3,881.6,0,14.5,53,2064,1181,44,19
1530.278734,41,March,AR,1278.22329,705,47,292,266,103363,8284,0,592611,1501,2757046,657551,10,341,97,20631,309,0,0,0,0,344,50,369,569,4987,19791,0,52,0,0,76,28,585,39,205,26,0,4937,0,0,0,0,0,0,416.4,0,23,35.5,929,409,35,72
2435.71791,41,March,AZ,2102.967058,887,75,728,265,56412,19146,0,721616,3538,10142195,1311907,26,469,241,64969,378,0,0,0,0,356,0,4,958,20930,128058,0,98,0,0,344,148,462,95,354,23,6,9176,1,0,0,0,0,0,374.2,0,3,12.5,643,510,38,32
16636.23162,41,March,CA,14129.48253,1685,0,0,866,276807,126854,0,4310651,17968,64881270,9375386,109,2491,956,345503,1890,0,0,0,0,2281,10,1436,4644,94661,408557,0,1052.5,0,0,2044,1205,1331,691,1365,161,0,32702,2,0,0,0,0,5,1696.6,0,87.6,340.9,4194,2814,282,239
2053.323016,41,March,CO,1707.033352,407,73,748,152,46288,14249,0,580984,3078,8171928,1189361,19,297,132,52020,205,0,0,0,0,21,0,0,730,9752,163,0,78,0,0,220,151,180,275,184,23,0,6776,1,0,0,0,0,0,300.9,0,6,4,589,369,27,12
3838.420686,41,March,CT,3263.879778,598,36,492,187,56623,10178,0,520003,2363,5295960,944939,21,428,169,39098,431,0,0,0,0,539,0,0,767,19087,162285,0,178,0,0,394,194,361,215,220,29,0,6437,2,0,0,0,0,0,305.3,0,1,11.5,1032,592,26,24
645.803274,41,March,DC,533.224062,101,4,61,27,5574,6407,0,115398,721,2461401,259389,8,170,85,10934,71,0,0,0,0,130,0,69,493,18815,38088,0,79,0,0,123,84,36,12,57,9,0,2288,0,0,0,0,0,0,29.5,0,5,1,48,36,0,4
712.313166,41,March,DE,605.773898,124,21,249,57,14763,2405,0,141559,556,1388089,244511,8,97,40,6400,79,0,0,0,0,81,0,0,134,3340,6741,0,70.5,0,0,124,52,204,105,70,6,0,1408,0,0,0,0,0,0,112.4,0,0,0,304,228,4,0
10362.6721,41,March,FL,8691.19587,4013,269,1764,1460,216159,84033,0,2490818,10125,30012815,6003129,98,2175,890,196080,1560,0,0,0,0,1882,54,282,4661,92093,222563,0,679,0,0,1346,568,1388,917,1321,140,20,37254,2,0,0,0,0,4.5,1357.4,0,32,86.5,4240,2770,202,96
6568.80727,41,March,GA,5552.003706,2891,239,1148,1028,220059,65792,0,1634364,7981,16661285,3833669,55,1671,596,111232,1058,0,0,0,0,1329,1,497,3209,43190,62742,0,316,0,0,832,323,1008,1111,1013,83,0,16392,13,0,0,0,0,3,1078.8,0,9,45,2957,1676,109,67
710.877514,41,March,HI,598.29375,96,0,54,29,11099,2813,0,170512,763,3622028,308628,3,101,31,8744,56,0,0,0,0,67,0,0,166,2617,13001,0,69,0,0,100,56,4,25,69,1,0,1724,2,0,0,0,0,3,66.5,0,1,3,160,96,2,0
2177.70203,41,March,IA,1839.827666,435,30,365,141,78227,6984,0,575722,2174,2968642,671019,9,295,88,22354,244,0,0,0,0,277,0,123,568,5137,42311,0,146,0,0,426,285,410,50,130,18,3,4723,0,0,0,0,0,2,303.2,0,11,71,660,400,35,16
970.562066,41,March,ID,780.130542,203,52,274,72,20277,4324,0,223912,966,2253993,382385,12,149,64,21306,118,0,0,0,0,98,0,0,235,3035,11609,0,75.5,0,0,148,140,186,50,63,12,0,2404,2,0,0,0,0,0,96.7,0,0.5,7.5,300,168,21,20
5483.33221,41,March,IL,4657.188438,1735,64,1876,559,236675,54946,0,1785150,9004,16296842,3494154,52,1190,486,124257,822,0,0,0,0,959,0,5,2655,58263,140795,0,326.5,0,0,856,300,629,779,856,58,9,19070,2,0,0,0,0,3,947.7,0,19,131.5,2309,1554,89,31
7322.95885,41,March,IN,6465.11095,2071,181,1539,726,180526,19680,0,1240340,4128,6913079,1548532,41,1268,447,67044,1108,0,0,0,0,1559,1,55,1200,20371,30336,0,272.5,0,0,528,300,1470,759,641,71,0,11428,2,0,0,0,0,5,947.5,0,13.5,63.5,2346,1366,111,25
2200.31534,41,March,KS,1962.421308,793,77,557,252,63039,7157,0,471118,1365,2647326,592625,31,512,190,24731,394,0,0,0,0,487,5,232,530,5748,10685,0,144.5,0,0,300,64,350,239,345,42,0,4135,0,0,0,0,0,3,444.6,0,8.5,39,1044,658,21,39
4596.982906,41,March,KY,3912.40483,1405,169,1228,543,212306,13880,0,1065640,2943,4185233,1050639,32,774,280,45159,593,0,0,0,0,592,0,0,1047,11233,33328,0,255,0,0,608,254,1218,125,486,49,3,9354,2,0,0,0,0,1,861.7,0,20,70.3,1930,1195,77,84
5051.42988,41,March,LA,4256.580168,1914,73,756,671,151635,16485,0,923747,2368,4488031,1022491,58,1153,413,42469,666,0,0,0,0,862,41,533,980,16510,15816,0,174,0,0,424,244,757,470,781,82,0,8503,1,0,0,0,0,1.5,676.9,0,10,71.5,1709,1013,48,103
3739.645236,41,March,MA,3187.049364,418,0,0,140,98489,18764,0,966402,5092,14924599,1832369,33,593,243,51729,413,0,0,0,0,411,5,457,1509,23742,67704,0,280.5,0,0,516,306,214,153,247,23,0,10853,1,0,0,0,0,0,235,0,3,11,456,229,13,11
4094.840942,41,March,MD,3421.987458,903,71,624,311,66737,19108,0,775029,3385,7678190,1677139,31,694,273,61415,569,0,0,0,0,667,0,31,1218,23278,382128,0,265,0,0,346,227,366,468,366,43,0,11074,3,0,0,0,0,2,568.2,0,17,79,1488,944,55,43
